time,E,C,T,img
11.869444444444445,0,1,0,115210.xml
11.877777777777778,0,1,0,115240.xml
11.886666666666667,0,1,0,115312.xml
11.895,0,1,0,115342.xml
11.903333333333334,0,1,0,115412.xml
11.912222222222223,0,0,0,115444.xml
11.920555555555556,0,1,0,115514.xml
11.928888888888888,0,1,0,115544.xml
11.937777777777779,0,1,0,115616.xml
11.946111111111112,0,1,0,115646.xml
11.954444444444444,0,0,0,115716.xml
11.963333333333333,0,0,0,115748.xml
11.971666666666668,0,0,0,115818.xml
11.98,0,1,0,115848.xml
11.98861111111111,0,1,0,115919.xml
11.996944444444443,0,0,0,115949.xml
12.005277777777778,0,0,0,120019.xml
12.014166666666666,0,0,0,120051.xml
12.022777777777778,0,0,0,120122.xml
12.031111111111112,0,0,0,120152.xml
12.04,0,0,0,120224.xml
12.048333333333334,0,1,0,120254.xml
12.056666666666667,0,0,0,120324.xml
12.065277777777778,0,1,0,120355.xml
12.073611111111111,0,1,0,120425.xml
12.081944444444444,0,1,0,120455.xml
12.090555555555556,0,1,0,120526.xml
12.09888888888889,0,1,0,120556.xml
12.107222222222221,0,0,0,120626.xml
12.116111111111111,0,1,0,120658.xml
12.124444444444444,0,1,0,120728.xml
12.132777777777779,0,1,0,120758.xml
12.141666666666666,0,0,0,120830.xml
12.15,0,1,0,120900.xml
12.158333333333333,0,1,0,120930.xml
12.167222222222222,0,0,0,121002.xml
12.175555555555555,0,1,0,121032.xml
12.18388888888889,0,1,0,121102.xml
12.192777777777778,0,1,0,121134.xml
12.20111111111111,0,1,0,121204.xml
12.209444444444443,0,1,0,121234.xml
12.218333333333334,0,1,0,121306.xml
12.226666666666667,0,1,0,121336.xml
12.235,0,1,0,121406.xml
12.243611111111111,0,1,0,121437.xml
12.251944444444444,0,1,0,121507.xml
12.260277777777778,0,1,0,121537.xml
12.269166666666667,0,1,0,121609.xml
12.277500000000002,0,0,0,121639.xml
12.285833333333333,0,0,0,121709.xml
12.294444444444444,0,0,0,121740.xml
12.302777777777779,0,0,0,121810.xml
12.311111111111112,0,0,0,121840.xml
12.320277777777777,0,0,0,121913.xml
12.32861111111111,0,0,0,121943.xml
12.336944444444445,0,0,0,122013.xml
12.345555555555556,0,0,0,122044.xml
12.35388888888889,0,0,0,122114.xml
12.362222222222222,0,0,0,122144.xml
12.371111111111112,0,0,0,122216.xml
12.379444444444445,0,0,0,122246.xml
12.387777777777778,0,0,0,122316.xml
12.396388888888888,0,0,0,122347.xml
12.405000000000001,0,0,0,122418.xml
12.413333333333334,0,0,0,122448.xml
12.421944444444444,0,0,0,122519.xml
12.430277777777777,0,0,0,122549.xml
12.438333333333334,0,0,0,122618.xml
12.446666666666667,0,0,0,122648.xml
12.455277777777777,0,0,0,122719.xml
12.463888888888889,0,0,0,122750.xml
12.472222222222223,0,0,0,122820.xml
12.480555555555556,0,0,0,122850.xml
12.489444444444443,0,0,0,122922.xml
12.497777777777777,0,0,0,122952.xml
12.50611111111111,0,0,0,123022.xml
12.515277777777778,0,1,0,123055.xml
12.523611111111112,0,0,0,123125.xml
12.531944444444445,0,0,0,123155.xml
12.540833333333333,0,0,0,123227.xml
12.6075,0,0,0,123627.xml
12.616111111111111,0,0,0,123658.xml
12.624444444444444,0,0,0,123728.xml
12.633055555555556,0,0,0,123759.xml
12.641666666666666,0,0,0,123830.xml
12.65,0,0,0,123900.xml
12.667222222222222,0,0,0,124002.xml
12.675555555555555,0,0,0,124032.xml
12.68388888888889,0,0,0,124102.xml
12.692777777777778,0,0,0,124134.xml
12.70111111111111,0,0,0,124204.xml
12.709444444444443,0,0,0,124234.xml
12.718333333333334,0,0,0,124306.xml
12.726666666666667,0,0,0,124336.xml
12.735,0,0,0,124406.xml
12.743888888888888,0,0,0,124438.xml
12.752222222222223,0,0,0,124508.xml
12.760555555555555,0,0,0,124538.xml
12.769444444444446,0,0,0,124610.xml
12.777777777777779,0,0,0,124640.xml
12.786111111111111,0,0,0,124710.xml
12.795,0,0,0,124742.xml
12.803611111111111,0,0,0,124813.xml
12.811944444444444,0,0,0,124843.xml
12.820833333333333,0,0,0,124915.xml
12.829166666666666,0,1,0,124945.xml
12.8375,0,0,0,125015.xml
12.846666666666668,0,1,0,125048.xml
12.855,0,1,0,125118.xml
12.8575,0,0,0,125127.xml
12.865833333333333,0,1,0,125157.xml
12.874444444444444,0,1,0,125228.xml
12.882777777777779,0,1,0,125258.xml
12.89111111111111,0,0,0,125328.xml
12.900277777777777,0,0,0,125401.xml
12.908611111111112,0,1,0,125431.xml
12.916944444444443,0,1,0,125501.xml
12.92611111111111,0,1,0,125534.xml
12.934444444444445,0,1,0,125604.xml
12.942777777777778,0,1,0,125634.xml
12.951666666666666,0,0,0,125706.xml
12.95361111111111,0,0,0,125713.xml
12.955833333333333,0,0,0,125721.xml
12.9575,0,0,0,125727.xml
12.962222222222222,0,0,0,125744.xml
12.970833333333333,0,0,0,125815.xml
12.978333333333333,0,0,0,125842.xml
12.982777777777779,0,0,0,125858.xml
12.984166666666665,0,0,0,125903.xml
12.986944444444443,0,0,0,125913.xml
12.987777777777778,0,0,0,125916.xml
12.993888888888888,0,1,0,125938.xml
13.002222222222223,0,0,0,130008.xml
13.011111111111111,0,0,1,130040.xml
13.019444444444446,0,0,0,130110.xml
13.027777777777779,0,0,0,130140.xml
13.036666666666667,0,0,0,130212.xml
13.045277777777777,0,0,0,130243.xml
13.053611111111111,0,0,0,130313.xml
13.0625,0,0,0,130345.xml
13.070833333333333,0,0,0,130415.xml
13.079166666666666,0,0,0,130445.xml
13.088055555555556,0,0,0,130517.xml
13.096388888888889,0,0,0,130547.xml
13.104722222222222,0,1,0,130617.xml
13.106666666666666,0,0,0,130624.xml
13.123333333333333,0,0,0,130724.xml
13.132222222222223,0,0,0,130756.xml
13.140555555555554,0,0,0,130826.xml
13.148888888888889,0,0,0,130856.xml
13.157777777777778,0,0,0,130928.xml
13.166111111111112,0,0,0,130958.xml
13.174444444444443,0,0,0,131028.xml
13.183333333333334,0,0,0,131100.xml
13.191666666666666,0,0,0,131130.xml
13.2,0,0,0,131200.xml
13.208888888888888,0,0,0,131232.xml
13.217222222222222,0,0,0,131302.xml
13.225555555555555,0,0,0,131332.xml
13.234444444444444,0,1,0,131404.xml
13.242777777777777,0,0,0,131434.xml
13.251111111111111,0,0,0,131504.xml
13.26,0,0,0,131536.xml
13.268333333333334,0,0,0,131606.xml
13.276666666666667,0,0,0,131636.xml
13.285555555555556,0,1,0,131708.xml
13.293888888888889,0,1,0,131738.xml
13.3025,0,0,0,131809.xml
13.311388888888889,0,0,0,131841.xml
13.319722222222222,0,0,0,131911.xml
13.328055555555554,0,0,0,131941.xml
13.336944444444445,0,0,0,132013.xml
13.345277777777778,0,0,0,132043.xml
13.35361111111111,0,0,1,132113.xml
13.362499999999999,0,0,1,132145.xml
13.370833333333334,0,0,1,132215.xml
13.379166666666666,2,0,1,132245.xml
13.388055555555555,2,0,1,132317.xml
13.396666666666667,2,0,1,132348.xml
13.405000000000001,2,0,1,132418.xml
13.41388888888889,2,0,1,132450.xml
13.422222222222222,2,0,1,132520.xml
13.430555555555555,2,0,1,132550.xml
13.439444444444444,2,0,1,132622.xml
13.447777777777778,2,0,1,132652.xml
13.45611111111111,2,0,1,132722.xml
13.465,2,0,1,132754.xml
13.473333333333333,2,0,1,132824.xml
13.481666666666667,2,0,1,132854.xml
13.490555555555554,2,0,1,132926.xml
13.498888888888889,2,0,1,132956.xml
13.5075,2,0,1,133027.xml
13.516111111111112,2,0,1,133058.xml
13.524444444444445,2,0,1,133128.xml
13.53277777777778,2,0,1,133158.xml
13.541944444444445,2,0,1,133231.xml
13.550277777777778,2,0,1,133301.xml
13.558611111111112,2,0,1,133331.xml
13.567499999999999,2,0,1,133403.xml
13.575833333333334,0,0,0,133433.xml
13.58361111111111,2,0,1,133501.xml
13.591944444444445,2,0,1,133531.xml
13.600555555555555,2,0,1,133602.xml
13.609166666666667,2,0,1,133633.xml
13.6175,2,0,1,133703.xml
13.625833333333334,2,0,1,133733.xml
13.634722222222221,0,0,0,133805.xml
13.643055555555556,0,0,0,133835.xml
13.651388888888889,0,0,0,133905.xml
13.660277777777779,0,0,0,133937.xml
13.66861111111111,0,1,0,134007.xml
13.677222222222222,0,0,0,134038.xml
13.686111111111112,0,0,0,134110.xml
13.694444444444445,0,0,0,134140.xml
13.702777777777778,0,1,0,134210.xml
13.711666666666666,0,0,0,134242.xml
13.72,0,0,0,134312.xml
13.728333333333333,0,0,0,134342.xml
13.737222222222222,0,0,0,134414.xml
13.745555555555555,0,0,0,134444.xml
13.75388888888889,0,0,0,134514.xml
13.763055555555555,0,0,0,134547.xml
13.77138888888889,0,0,0,134617.xml
13.779722222222222,0,0,0,134647.xml
13.788333333333334,0,1,0,134718.xml
13.796944444444444,0,0,0,134749.xml
13.805277777777778,0,0,0,134819.xml
13.81388888888889,0,0,1,134850.xml
13.822222222222223,0,0,1,134920.xml
13.830555555555556,0,0,1,134950.xml
13.839722222222223,0,0,1,135023.xml
13.848055555555556,0,0,1,135053.xml
13.856388888888889,0,1,1,135123.xml
13.865,0,0,0,135154.xml
13.873333333333333,2,1,1,135224.xml
13.881666666666668,2,0,1,135254.xml
13.890555555555554,2,0,1,135326.xml
13.899166666666666,2,0,1,135357.xml
13.9075,0,0,0,135427.xml
13.91638888888889,2,0,0,135459.xml
13.924722222222222,2,0,0,135529.xml
13.933055555555555,0,0,0,135559.xml
13.941944444444445,0,0,0,135631.xml
13.950277777777776,0,0,0,135701.xml
13.95861111111111,0,0,0,135731.xml
13.9675,2,0,1,135803.xml
13.975833333333334,2,0,1,135833.xml
13.984166666666665,2,0,1,135903.xml
13.993055555555555,0,0,0,135935.xml
14.001388888888888,0,0,0,140005.xml
14.009722222222223,0,0,0,140035.xml
14.018611111111111,0,0,0,140107.xml
14.026944444444446,0,0,0,140137.xml
14.035277777777777,0,0,0,140207.xml
14.044166666666667,0,0,0,140239.xml
14.0525,0,0,0,140309.xml
14.060833333333335,0,0,0,140339.xml
14.069722222222222,0,0,0,140411.xml
14.086388888888889,0,0,0,140511.xml
14.095,0,0,0,140542.xml
14.10361111111111,0,0,0,140613.xml
14.111944444444443,0,0,0,140643.xml
14.120833333333334,0,0,0,140715.xml
14.129166666666666,0,0,0,140745.xml
14.1375,0,0,0,140815.xml
14.146388888888888,0,0,0,140847.xml
14.154722222222222,0,0,0,140917.xml
14.163055555555555,0,0,0,140947.xml
14.171944444444444,0,0,0,141019.xml
14.180277777777777,0,0,0,141049.xml
14.1875,0,0,0,141115.xml
14.195833333333333,0,0,0,141145.xml
14.204444444444444,0,0,0,141216.xml
14.213333333333333,0,0,0,141248.xml
14.221666666666668,0,0,0,141318.xml
14.23,0,0,0,141348.xml
14.238888888888889,0,0,0,141420.xml
14.247222222222222,0,0,0,141450.xml
14.255555555555556,0,0,0,141520.xml
14.264444444444445,0,0,0,141552.xml
14.272777777777778,0,0,0,141622.xml
14.281111111111112,0,0,0,141652.xml
14.29,0,0,0,141724.xml
14.298333333333334,0,0,0,141754.xml
14.306666666666667,0,0,0,141824.xml
14.315555555555557,0,1,0,141856.xml
14.323888888888888,0,0,0,141926.xml
14.332222222222223,0,0,0,141956.xml
14.34138888888889,0,0,0,142029.xml
14.35,0,0,0,142100.xml
14.358333333333333,0,0,0,142130.xml
14.367222222222223,0,0,0,142202.xml
14.375555555555556,0,0,1,142232.xml
14.383888888888889,0,0,0,142302.xml
14.393055555555556,0,0,1,142335.xml
14.401388888888889,0,0,1,142405.xml
14.409722222222223,0,1,1,142435.xml
14.41861111111111,0,0,1,142507.xml
14.426944444444445,0,0,0,142537.xml
14.435277777777777,0,0,0,142607.xml
14.444166666666668,0,0,0,142639.xml
14.452499999999999,0,0,0,142709.xml
14.46111111111111,0,0,0,142740.xml
14.469722222222222,0,0,0,142811.xml
14.478055555555555,0,0,0,142841.xml
14.486388888888888,0,0,0,142911.xml
14.495555555555555,0,0,0,142944.xml
14.504166666666666,0,0,0,143015.xml
14.5125,0,0,0,143045.xml
14.521111111111113,0,0,0,143116.xml
14.529444444444445,0,0,0,143146.xml
14.537777777777778,0,0,0,143216.xml
14.546666666666667,0,0,0,143248.xml
14.555000000000001,0,0,0,143318.xml
14.563333333333334,0,0,0,143348.xml
14.572777777777777,0,0,0,143422.xml
14.581111111111111,0,0,0,143452.xml
14.589444444444444,0,0,0,143522.xml
14.598055555555556,0,0,0,143553.xml
14.606388888888889,0,0,0,143623.xml
14.614722222222222,0,0,0,143653.xml
14.623333333333333,0,0,0,143724.xml
14.631666666666668,0,0,0,143754.xml
14.639999999999999,0,0,0,143824.xml
14.649166666666666,0,0,0,143857.xml
14.6575,0,0,0,143927.xml
14.665833333333333,0,0,0,143957.xml
14.674999999999999,0,0,0,144030.xml
14.683333333333334,0,0,0,144100.xml
14.691666666666666,0,0,0,144130.xml
14.700555555555555,0,0,0,144202.xml
14.708888888888888,0,0,0,144232.xml
14.717222222222222,0,0,0,144302.xml
14.726111111111111,0,0,0,144334.xml
14.734444444444444,0,0,0,144404.xml
15.864722222222222,0,0,0,155153.xml
15.873055555555556,0,0,0,155223.xml
15.881944444444445,0,0,0,155255.xml
15.890277777777778,0,0,0,155325.xml
15.89861111111111,0,0,0,155355.xml
15.907777777777778,0,0,0,155428.xml
15.916111111111112,0,0,0,155458.xml
15.924444444444443,0,0,0,155528.xml
15.933333333333334,0,0,0,155600.xml
15.941666666666666,0,0,0,155630.xml
15.950277777777776,0,0,0,155701.xml
15.959166666666667,0,0,0,155733.xml
15.9675,0,0,0,155803.xml
15.975833333333334,0,0,0,155833.xml
15.985,0,0,0,155906.xml
15.993333333333332,0,0,0,155936.xml
16.001666666666665,0,0,0,160006.xml
16.010277777777777,0,0,0,160037.xml
16.01861111111111,0,0,0,160107.xml
16.026944444444442,0,0,1,160137.xml
16.03611111111111,0,0,1,160210.xml
16.044722222222223,0,0,1,160241.xml
16.053055555555556,0,0,1,160311.xml
16.061666666666667,0,0,1,160342.xml
16.07,0,0,1,160412.xml
16.078333333333333,0,0,0,160442.xml
16.08722222222222,0,0,0,160514.xml
16.095555555555553,0,0,0,160544.xml
16.10388888888889,0,0,0,160614.xml
16.113055555555558,0,0,0,160647.xml
16.12138888888889,0,0,0,160717.xml
16.129722222222224,0,0,0,160747.xml
16.13861111111111,1,0,0,160819.xml
16.146944444444443,0,0,0,160849.xml
16.155277777777776,0,1,0,160919.xml
16.164166666666667,0,1,1,160951.xml
16.1725,0,1,1,161021.xml
16.180833333333336,0,1,1,161051.xml
16.19,0,1,1,161124.xml
16.198333333333334,0,1,1,161154.xml
16.206666666666667,0,1,1,161224.xml
16.215555555555554,0,1,1,161256.xml
16.223888888888887,0,1,1,161326.xml
16.232499999999998,0,1,1,161357.xml
16.24138888888889,0,1,1,161429.xml
16.249722222222225,0,1,1,161459.xml
16.258055555555554,0,1,1,161529.xml
16.26722222222222,0,0,0,161602.xml
16.275555555555556,0,0,0,161632.xml
16.28388888888889,0,0,1,161702.xml
16.2925,0,0,1,161733.xml
16.300833333333333,0,0,1,161803.xml
16.309166666666666,0,0,1,161833.xml
16.31833333333333,0,0,1,161906.xml
16.326666666666668,0,0,1,161936.xml
16.333055555555557,0,0,1,161959.xml
16.341388888888886,0,0,1,162029.xml
16.349722222222223,0,0,1,162059.xml
16.358611111111113,0,0,1,162131.xml
16.366944444444446,0,0,1,162201.xml
16.37527777777778,0,0,1,162231.xml
16.384166666666665,0,0,1,162303.xml
16.3925,0,0,1,162333.xml
16.40083333333333,0,0,1,162403.xml
16.41,0,0,1,162436.xml
16.418333333333333,0,0,1,162506.xml
16.42666666666667,0,0,1,162536.xml
16.435833333333335,0,0,1,162609.xml
16.444166666666668,0,0,1,162639.xml
16.4525,0,0,1,162709.xml
16.461388888888887,0,0,1,162741.xml
16.46972222222222,0,0,1,162811.xml
16.478055555555553,0,0,1,162841.xml
16.487222222222222,0,0,1,162914.xml
16.495555555555555,0,0,1,162944.xml
16.503888888888888,0,0,1,163014.xml
16.512777777777778,0,0,0,163046.xml
16.52111111111111,0,0,0,163116.xml
16.529444444444444,0,0,0,163146.xml
16.53805555555556,0,0,0,163217.xml
16.54638888888889,0,1,0,163247.xml
16.554722222222225,0,1,0,163317.xml
16.56388888888889,0,0,0,163350.xml
16.572499999999998,0,0,0,163421.xml
16.580833333333334,0,0,0,163451.xml
16.58972222222222,0,0,0,163523.xml
16.598055555555554,0,0,0,163553.xml
16.60638888888889,0,0,0,163623.xml
16.61527777777778,0,0,0,163655.xml
16.62361111111111,0,1,0,163725.xml
16.631944444444446,0,1,0,163755.xml
16.641111111111112,0,0,0,163828.xml
16.649444444444445,0,0,0,163858.xml
16.657777777777778,1,0,0,163928.xml
16.666944444444447,0,0,0,164001.xml
16.67527777777778,0,0,0,164031.xml
16.683611111111112,0,1,0,164101.xml
16.6925,0,1,0,164133.xml
16.700833333333332,0,0,0,164203.xml
16.709166666666665,0,0,0,164233.xml
16.718055555555555,0,0,0,164305.xml
16.726666666666667,0,0,0,164336.xml
16.735,0,1,0,164406.xml
16.74388888888889,0,0,0,164438.xml
16.752222222222223,0,0,0,164508.xml
16.760555555555555,0,0,0,164538.xml
16.769444444444442,0,1,0,164610.xml
