time,E,C,T,img
7.466388888888889,0,0,0,072759.xml
7.474722222222223,0,0,0,072829.xml
7.483333333333333,0,0,0,072900.xml
7.492222222222222,0,0,0,072932.xml
7.500555555555556,0,0,0,073002.xml
7.5088888888888885,0,0,0,073032.xml
7.517777777777778,0,0,0,073104.xml
7.526111111111111,0,0,0,073134.xml
7.5344444444444445,0,0,0,073204.xml
7.543333333333333,0,0,0,073236.xml
7.551666666666667,0,0,0,073306.xml
7.56,0,0,0,073336.xml
7.568888888888889,0,0,0,073408.xml
7.577222222222222,0,0,0,073438.xml
7.585555555555556,0,0,0,073508.xml
7.594722222222222,0,0,0,073541.xml
7.603055555555555,0,0,0,073611.xml
7.6113888888888885,0,0,0,073641.xml
7.620277777777778,0,0,0,073713.xml
7.628611111111112,0,0,0,073743.xml
7.6372222222222215,0,0,0,073814.xml
7.645833333333333,0,0,0,073845.xml
7.654166666666667,0,0,0,073915.xml
7.6625000000000005,0,0,0,073945.xml
7.671111111111111,0,0,0,074016.xml
7.679444444444445,0,0,0,074046.xml
7.687777777777778,0,0,0,074116.xml
7.696666666666667,0,0,0,074148.xml
7.705,0,0,0,074218.xml
7.713333333333334,0,0,0,074248.xml
7.7219444444444445,0,0,0,074319.xml
7.730277777777778,0,0,0,074349.xml
7.738888888888889,0,0,0,074420.xml
7.747777777777777,0,0,0,074452.xml
7.756111111111111,0,0,0,074522.xml
7.764444444444444,0,0,0,074552.xml
7.773055555555556,0,1,0,074623.xml
7.7813888888888885,0,1,0,074653.xml
7.789722222222222,0,0,0,074723.xml
7.798333333333333,0,0,0,074754.xml
7.806666666666667,0,0,0,074824.xml
7.8149999999999995,0,0,0,074854.xml
7.823888888888889,0,0,0,074926.xml
7.832222222222222,0,0,0,074956.xml
7.8405555555555555,0,0,0,075026.xml
7.849444444444444,0,0,0,075058.xml
7.857777777777778,0,0,0,075128.xml
7.866111111111111,0,0,0,075158.xml
7.874722222222223,0,0,0,075229.xml
7.883055555555556,0,0,0,075259.xml
7.891388888888889,0,0,0,075329.xml
7.900555555555556,0,0,0,075402.xml
7.908888888888889,0,0,0,075432.xml
7.917222222222223,0,0,0,075502.xml
7.925833333333333,0,0,0,075533.xml
7.934166666666667,0,0,0,075603.xml
7.9425,0,0,0,075633.xml
7.9511111111111115,0,0,0,075704.xml
7.959444444444444,0,0,0,075734.xml
7.967777777777778,0,0,0,075804.xml
7.976666666666667,0,0,0,075836.xml
7.985,0,0,0,075906.xml
7.993333333333333,0,0,0,075936.xml
8.001944444444444,0,0,0,080007.xml
8.010277777777778,0,0,0,080037.xml
8.01888888888889,0,0,0,080108.xml
8.027500000000002,0,0,0,080139.xml
8.035833333333333,0,0,0,080209.xml
8.044166666666667,0,0,0,080239.xml
8.052777777777779,0,0,0,080310.xml
8.061111111111112,0,0,0,080340.xml
8.069166666666666,0,0,0,080409.xml
8.0775,0,0,0,080439.xml
8.085833333333333,0,1,0,080509.xml
8.094722222222222,0,0,0,080541.xml
8.103055555555555,0,0,0,080611.xml
8.111388888888888,0,1,0,080641.xml
8.120000000000001,0,0,0,080712.xml
8.128333333333334,0,1,0,080742.xml
8.136666666666667,0,1,0,080812.xml
8.145555555555555,0,1,0,080844.xml
8.15388888888889,0,1,0,080914.xml
8.162222222222223,0,1,0,080944.xml
8.170833333333333,0,0,0,081015.xml
8.179166666666665,0,1,0,081045.xml
8.1875,0,1,0,081115.xml
8.196666666666667,0,1,0,081148.xml
8.205,0,0,0,081218.xml
8.213333333333333,0,1,0,081248.xml
8.221944444444444,0,0,0,081319.xml
8.230277777777777,0,1,0,081349.xml
8.23861111111111,0,1,0,081419.xml
8.247222222222222,0,0,0,081450.xml
8.255555555555556,0,0,0,081520.xml
8.26388888888889,0,1,0,081550.xml
8.273055555555556,0,1,0,081623.xml
8.28138888888889,0,0,0,081653.xml
8.289722222222222,0,0,0,081723.xml
8.298333333333334,0,0,0,081754.xml
8.306666666666667,0,0,0,081824.xml
8.315000000000001,0,1,0,081854.xml
8.323888888888888,0,1,0,081926.xml
8.332222222222223,0,1,0,081956.xml
8.340555555555556,0,1,0,082026.xml
8.349166666666667,0,0,0,082057.xml
8.3575,0,1,0,082127.xml
8.365833333333333,0,1,0,082157.xml
8.374722222222223,0,0,0,082229.xml
8.383055555555556,0,0,0,082259.xml
8.391388888888889,0,0,0,082329.xml
8.400277777777777,0,1,0,082401.xml
8.408611111111112,0,1,0,082431.xml
8.416944444444443,0,0,0,082501.xml
8.425833333333333,0,1,0,082533.xml
8.434166666666666,0,0,0,082603.xml
8.4425,0,0,0,082633.xml
8.45111111111111,0,0,0,082704.xml
8.459444444444443,0,0,0,082734.xml
8.467777777777778,0,0,0,082804.xml
8.476666666666667,0,0,0,082836.xml
8.485,0,0,0,082906.xml
8.493333333333332,0,0,0,082936.xml
8.502222222222223,0,0,0,083008.xml
8.510555555555555,0,0,0,083038.xml
8.51888888888889,0,0,0,083108.xml
8.527500000000002,0,0,0,083139.xml
8.536111111111111,0,0,0,083210.xml
8.544444444444444,0,0,0,083240.xml
8.553333333333335,0,0,0,083312.xml
8.561666666666667,0,0,0,083342.xml
8.57,0,0,0,083412.xml
8.579166666666666,0,0,0,083445.xml
8.5875,0,0,0,083515.xml
8.595833333333333,0,0,0,083545.xml
8.605,0,0,0,083618.xml
8.613333333333333,0,0,0,083648.xml
8.621666666666668,0,0,0,083718.xml
8.630555555555556,0,0,0,083750.xml
8.63888888888889,0,1,0,083820.xml
8.647222222222222,0,0,0,083850.xml
8.65638888888889,0,0,0,083923.xml
8.664722222222222,0,0,0,083953.xml
8.672222222222222,0,0,0,084020.xml
8.680555555555555,0,1,0,084050.xml
8.689166666666667,0,0,0,084121.xml
8.697777777777778,0,0,0,084152.xml
8.70611111111111,0,0,0,084222.xml
8.714444444444444,0,0,0,084252.xml
8.723888888888888,0,0,0,084326.xml
8.732222222222223,0,0,0,084356.xml
8.740555555555554,0,0,0,084426.xml
8.749166666666666,0,0,0,084457.xml
8.7575,0,0,0,084527.xml
8.765833333333333,0,0,0,084557.xml
8.775277777777779,0,0,0,084631.xml
8.78361111111111,0,0,0,084701.xml
8.791944444444445,0,0,0,084731.xml
8.800833333333333,0,0,0,084803.xml
8.809166666666668,0,0,0,084833.xml
8.817499999999999,0,0,0,084903.xml
8.826666666666666,0,0,0,084936.xml
8.835,0,0,0,085006.xml
8.843333333333334,0,0,0,085036.xml
8.852222222222222,0,0,0,085108.xml
8.860833333333334,0,0,0,085139.xml
8.869166666666667,0,0,0,085209.xml
8.877777777777778,0,0,0,085240.xml
8.886388888888888,0,0,0,085311.xml
8.89472222222222,0,0,0,085341.xml
8.903611111111111,0,0,0,085413.xml
8.912222222222223,0,0,0,085444.xml
8.920555555555556,0,0,0,085514.xml
8.929444444444444,0,0,0,085546.xml
8.937777777777779,0,0,0,085616.xml
8.946111111111112,0,0,0,085646.xml
8.955277777777777,0,0,0,085719.xml
8.963888888888889,0,0,0,085750.xml
8.972222222222223,0,0,0,085820.xml
8.980833333333333,0,0,0,085851.xml
8.989166666666666,0,0,0,085921.xml
8.997499999999999,0,0,0,085951.xml
9.006388888888889,0,0,0,090023.xml
9.014722222222222,0,0,0,090053.xml
9.023055555555556,0,0,0,090123.xml
9.031944444444445,0,0,0,090155.xml
9.040277777777778,0,0,0,090225.xml
9.04861111111111,0,0,0,090255.xml
9.057777777777778,0,0,0,090328.xml
9.066111111111113,0,0,0,090358.xml
9.074444444444444,0,0,0,090428.xml
9.083333333333334,0,0,0,090500.xml
9.091666666666667,0,0,0,090530.xml
9.1,0,0,0,090600.xml
9.108888888888888,0,0,0,090632.xml
9.117222222222223,0,0,0,090702.xml
9.125555555555556,0,0,0,090732.xml
9.134166666666665,0,0,0,090803.xml
9.1425,0,0,0,090833.xml
9.150833333333333,0,0,0,090903.xml
9.159722222222223,0,0,0,090935.xml
9.168055555555554,0,0,0,091005.xml
9.176388888888889,0,0,0,091035.xml
9.185,0,0,0,091106.xml
9.193333333333333,0,0,0,091136.xml
9.201666666666666,0,0,0,091206.xml
9.210555555555555,0,0,0,091238.xml
9.21888888888889,0,0,0,091308.xml
9.227222222222222,0,0,0,091338.xml
9.235833333333332,0,0,0,091409.xml
9.244444444444444,0,0,0,091440.xml
9.252777777777778,0,0,0,091510.xml
9.261388888888888,0,0,0,091541.xml
9.269722222222223,0,0,0,091611.xml
9.277777777777779,0,0,0,091640.xml
9.286111111111111,0,0,0,091710.xml
9.294444444444444,0,0,0,091740.xml
9.303055555555556,0,0,0,091811.xml
9.311666666666667,0,0,0,091842.xml
9.32,0,0,0,091912.xml
9.32861111111111,0,0,0,091943.xml
9.336944444444445,0,0,0,092013.xml
9.345277777777778,0,0,0,092043.xml
9.354166666666666,0,0,0,092115.xml
9.362499999999999,0,0,0,092145.xml
9.370833333333334,0,0,0,092215.xml
9.379444444444445,0,0,0,092246.xml
9.387777777777778,0,0,0,092316.xml
9.39611111111111,0,0,0,092346.xml
9.405000000000001,0,0,0,092418.xml
9.413333333333334,0,0,0,092448.xml
9.421666666666667,0,0,0,092518.xml
9.430277777777777,0,0,0,092549.xml
9.438611111111111,0,0,0,092619.xml
9.446944444444444,0,0,0,092649.xml
9.45611111111111,0,0,0,092722.xml
9.464444444444444,0,0,0,092752.xml
9.472777777777777,0,0,0,092822.xml
9.481388888888889,0,0,0,092853.xml
9.489722222222222,0,1,0,092923.xml
9.498055555555554,0,0,0,092953.xml
9.506944444444445,0,0,0,093025.xml
9.515277777777778,0,0,0,093055.xml
9.523611111111112,0,0,0,093125.xml
9.532222222222224,0,0,0,093156.xml
9.540555555555555,0,0,0,093226.xml
9.54888888888889,0,0,0,093256.xml
9.557500000000001,0,0,0,093327.xml
9.565833333333334,0,0,0,093357.xml
9.574166666666667,0,0,0,093427.xml
9.582777777777778,0,0,0,093458.xml
9.591111111111111,0,0,0,093528.xml
9.599722222222223,0,0,0,093559.xml
9.608611111111111,0,0,0,093631.xml
9.616944444444444,0,0,0,093701.xml
9.625277777777779,0,0,0,093731.xml
9.633888888888889,0,0,0,093802.xml
9.642222222222221,0,0,0,093832.xml
9.650555555555556,0,0,0,093902.xml
9.659166666666668,0,0,0,093933.xml
9.667499999999999,0,0,0,094003.xml
9.675833333333333,0,0,0,094033.xml
9.684722222222222,0,0,0,094105.xml
9.693333333333333,0,0,0,094136.xml
9.701666666666666,0,0,0,094206.xml
9.710277777777778,0,0,0,094237.xml
9.71861111111111,0,0,0,094307.xml
9.726944444444445,0,0,0,094337.xml
9.735555555555555,0,0,0,094408.xml
9.743888888888888,0,0,0,094438.xml
9.752222222222223,0,0,0,094508.xml
9.761111111111111,0,0,0,094540.xml
9.769444444444446,0,0,0,094610.xml
9.777777777777779,0,0,0,094640.xml
9.786388888888888,0,0,0,094711.xml
9.794722222222221,0,0,0,094741.xml
9.803055555555556,0,0,0,094811.xml
9.811944444444444,0,0,0,094843.xml
9.820555555555556,0,0,0,094914.xml
9.828888888888889,0,0,0,094944.xml
9.8375,0,0,0,095015.xml
9.845833333333333,0,0,0,095045.xml
9.854166666666666,0,0,0,095115.xml
9.863055555555555,0,0,0,095147.xml
9.87138888888889,0,0,0,095217.xml
9.88,0,0,0,095248.xml
9.888333333333334,0,0,0,095318.xml
9.896944444444443,0,1,0,095349.xml
9.905555555555557,0,0,0,095420.xml
9.91388888888889,0,0,0,095450.xml
9.9225,0,0,0,095521.xml
9.931388888888888,0,0,0,095553.xml
9.939722222222223,0,0,0,095623.xml
9.948055555555555,0,1,0,095653.xml
9.956666666666665,0,1,0,095724.xml
9.965,0,1,0,095754.xml
9.973333333333333,0,1,0,095824.xml
9.981944444444444,0,0,0,095855.xml
9.990277777777777,0,1,0,095925.xml
9.99861111111111,0,1,0,095955.xml
10.0075,0,0,0,100027.xml
10.015833333333333,0,1,0,100057.xml
10.024166666666668,0,0,0,100127.xml
10.033055555555556,0,1,0,100159.xml
10.04138888888889,0,0,0,100229.xml
10.049722222222222,0,1,0,100259.xml
10.058333333333334,0,1,0,100330.xml
10.066666666666666,0,0,0,100400.xml
10.075,0,0,0,100430.xml
10.08388888888889,0,1,0,100502.xml
10.092222222222222,0,0,0,100532.xml
10.100555555555555,0,0,0,100602.xml
10.109444444444444,0,1,0,100634.xml
10.117777777777778,0,1,0,100704.xml
10.126111111111111,0,1,0,100734.xml
10.135,0,0,0,100806.xml
10.143333333333333,0,0,0,100836.xml
10.151944444444444,0,1,0,100907.xml
10.160277777777779,0,1,0,100937.xml
10.16861111111111,0,0,0,101007.xml
10.173055555555555,0,0,0,101023.xml
10.175833333333333,0,0,0,101033.xml
10.18,0,0,0,101048.xml
10.184166666666666,0,0,0,101103.xml
10.1925,1,1,1,101133.xml
10.201944444444443,0,1,1,101207.xml
10.210277777777778,0,1,1,101237.xml
10.21861111111111,0,1,1,101307.xml
10.227222222222222,0,1,1,101338.xml
10.235555555555555,0,1,1,101408.xml
10.243888888888888,0,1,1,101438.xml
10.2525,0,1,1,101509.xml
10.260833333333334,0,1,1,101539.xml
10.269166666666667,0,1,1,101609.xml
10.278055555555556,0,1,1,101641.xml
10.286388888888888,0,1,1,101711.xml
10.294722222222221,0,1,1,101741.xml
10.303611111111111,0,1,1,101813.xml
10.311944444444444,0,1,1,101843.xml
10.320555555555556,0,1,1,101914.xml
10.329166666666666,0,1,1,101945.xml
10.3375,0,1,1,102015.xml
10.345833333333333,0,1,1,102045.xml
10.354722222222222,0,1,1,102117.xml
10.363055555555555,0,1,1,102147.xml
10.37138888888889,0,1,1,102217.xml
10.380277777777778,0,1,1,102249.xml
10.38861111111111,0,1,1,102319.xml
10.396944444444443,0,1,1,102349.xml
10.405555555555557,0,1,1,102420.xml
10.41388888888889,0,1,1,102450.xml
10.422222222222222,0,1,1,102520.xml
10.431111111111111,0,1,1,102552.xml
10.439444444444444,0,1,1,102622.xml
10.447777777777778,0,1,1,102652.xml
10.456666666666665,0,1,1,102724.xml
10.465,0,1,1,102754.xml
10.473333333333333,0,1,1,102824.xml
10.481944444444444,0,1,1,102855.xml
10.490555555555554,0,1,1,102926.xml
10.498888888888889,0,1,1,102956.xml
10.507222222222222,0,1,1,103026.xml
10.516111111111112,0,1,0,103058.xml
10.524444444444445,0,1,1,103128.xml
10.53277777777778,0,0,1,103158.xml
10.54138888888889,0,0,1,103229.xml
10.549722222222222,0,1,0,103259.xml
10.558055555555557,0,1,1,103329.xml
10.567222222222222,0,1,1,103402.xml
10.575555555555555,0,1,0,103432.xml
10.58388888888889,0,1,0,103502.xml
10.593055555555557,0,1,1,103535.xml
10.601388888888888,0,1,1,103605.xml
10.609722222222222,0,1,1,103635.xml
10.618333333333334,0,1,1,103706.xml
10.626666666666667,0,1,1,103736.xml
10.635,0,1,0,103806.xml
10.644166666666667,0,1,0,103839.xml
10.6525,0,1,0,103909.xml
10.660833333333334,0,1,0,103939.xml
10.669444444444444,0,1,1,104010.xml
10.677222222222222,0,0,0,104038.xml
10.685555555555556,0,0,1,104108.xml
10.694166666666668,0,0,1,104139.xml
10.702777777777778,0,1,1,104210.xml
10.71111111111111,0,1,1,104240.xml
10.719444444444445,0,1,1,104310.xml
10.727777777777778,0,1,0,104340.xml
10.73611111111111,0,0,0,104410.xml
10.745,0,1,0,104442.xml
10.753333333333334,0,1,0,104512.xml
10.761666666666667,0,1,0,104542.xml
10.770555555555557,0,1,0,104614.xml
10.77888888888889,0,1,0,104644.xml
10.787222222222223,0,1,0,104714.xml
10.796111111111111,0,0,0,104746.xml
10.804444444444446,0,1,0,104816.xml
10.812777777777779,0,0,0,104846.xml
10.821388888888889,0,0,0,104917.xml
10.829722222222221,0,0,0,104947.xml
10.838055555555556,0,0,0,105017.xml
10.846666666666668,0,1,0,105048.xml
10.855,0,1,0,105118.xml
10.863333333333333,0,0,0,105148.xml
10.8725,0,1,0,105221.xml
10.880833333333333,0,1,0,105251.xml
10.889166666666666,0,1,0,105321.xml
10.898055555555555,0,1,0,105353.xml
10.90638888888889,0,1,0,105423.xml
10.914722222222222,0,1,0,105453.xml
10.923888888888888,0,1,0,105526.xml
10.932222222222222,0,1,0,105556.xml
10.940555555555555,0,1,0,105626.xml
10.949444444444445,0,1,0,105658.xml
10.957777777777777,0,1,0,105728.xml
10.966111111111111,0,1,0,105758.xml
10.975,0,1,0,105830.xml
10.983333333333333,0,1,0,105900.xml
10.991666666666665,0,1,0,105930.xml
11.000555555555556,0,1,0,110002.xml
11.008888888888889,0,0,0,110032.xml
11.017222222222223,0,0,0,110102.xml
11.025833333333335,0,1,0,110133.xml
11.034166666666666,0,0,0,110203.xml
11.0425,0,1,0,110233.xml
11.051111111111112,0,1,0,110304.xml
11.059444444444445,0,1,0,110334.xml
11.084444444444445,0,0,0,110504.xml
11.093055555555557,0,0,0,110535.xml
11.101388888888888,0,0,0,110605.xml
11.109722222222222,0,0,0,110635.xml
11.11888888888889,0,0,0,110708.xml
11.127222222222223,0,0,0,110738.xml
11.135555555555555,0,0,0,110808.xml
11.144166666666667,2,1,1,110839.xml
11.1525,2,1,1,110909.xml
11.160833333333334,2,1,1,110939.xml
11.169444444444444,2,1,1,111010.xml
11.177777777777777,2,0,1,111040.xml
11.186388888888889,0,0,1,111111.xml
11.195277777777777,0,0,1,111143.xml
11.20361111111111,2,1,1,111213.xml
11.211944444444443,0,1,1,111243.xml
11.221111111111112,0,1,1,111316.xml
11.229444444444445,0,1,1,111346.xml
11.237777777777778,0,1,1,111416.xml
11.246388888888887,2,1,1,111447.xml
11.254722222222222,0,0,1,111517.xml
11.263055555555555,2,0,1,111547.xml
11.271944444444445,0,1,1,111619.xml
11.280277777777778,2,0,1,111649.xml
11.288611111111111,2,1,1,111719.xml
11.2975,0,0,1,111751.xml
11.305833333333334,0,1,1,111821.xml
11.314166666666667,0,1,1,111851.xml
11.322777777777777,0,1,1,111922.xml
11.331111111111111,0,1,1,111952.xml
11.339444444444444,0,1,1,112022.xml
11.348333333333334,0,1,1,112054.xml
11.356666666666666,0,1,1,112124.xml
11.365,0,1,1,112154.xml
11.374166666666667,0,1,1,112227.xml
11.3825,0,1,1,112257.xml
11.390833333333333,0,1,1,112327.xml
11.399722222222222,0,1,1,112359.xml
11.408055555555556,2,1,1,112429.xml
11.41638888888889,0,1,1,112459.xml
11.425277777777778,0,1,0,112531.xml
11.43361111111111,0,1,0,112601.xml
11.441944444444445,0,0,0,112631.xml
11.450555555555555,0,0,0,112702.xml
11.458888888888888,0,0,0,112732.xml
11.467222222222222,0,1,0,112802.xml
11.47638888888889,0,0,0,112835.xml
11.48472222222222,0,0,0,112905.xml
11.493055555555555,0,1,0,112935.xml
11.501666666666667,0,1,0,113006.xml
11.51,0,1,0,113036.xml
11.518333333333334,0,1,0,113106.xml
11.527500000000002,0,1,0,113139.xml
11.535833333333333,0,1,0,113209.xml
11.544166666666667,0,0,0,113239.xml
11.553055555555556,0,1,0,113311.xml
11.561388888888889,0,0,0,113341.xml
11.569722222222222,0,0,0,113411.xml
11.578333333333333,0,1,0,113442.xml
11.586666666666668,0,1,0,113512.xml
11.595277777777778,0,1,0,113543.xml
11.60388888888889,0,1,0,113614.xml
11.612222222222222,0,0,0,113644.xml
11.620555555555557,0,1,0,113714.xml
11.629444444444445,0,1,0,113746.xml
11.637777777777778,1,1,0,113816.xml
11.64611111111111,0,0,0,113846.xml
11.654722222222222,0,1,0,113917.xml
11.663055555555555,0,0,0,113947.xml
11.671111111111111,0,1,0,114016.xml
11.679722222222221,0,1,0,114047.xml
11.688055555555556,0,0,0,114117.xml
11.696666666666667,0,0,0,114148.xml
11.705,0,1,0,114218.xml
11.713333333333333,0,1,0,114248.xml
11.7225,0,0,0,114321.xml
11.730833333333333,0,1,0,114351.xml
11.739166666666666,0,1,0,114421.xml
11.747777777777777,0,1,0,114452.xml
11.75611111111111,0,1,0,114522.xml
11.764722222222222,0,1,0,114553.xml
11.773333333333333,0,1,0,114624.xml
11.781666666666668,0,1,0,114654.xml
11.79,0,1,0,114724.xml
11.825,0,0,0,114930.xml
11.833333333333334,0,0,0,115000.xml
11.841666666666667,0,0,0,115030.xml
11.850555555555555,0,0,0,115102.xml
11.859166666666667,0,0,0,115133.xml
11.8675,0,0,0,115203.xml
11.87638888888889,0,0,0,115235.xml
11.884722222222221,0,1,0,115305.xml
11.893055555555556,0,0,0,115335.xml
11.901944444444444,0,0,0,115407.xml
11.910277777777779,0,0,0,115437.xml
11.91861111111111,0,0,0,115507.xml
11.927222222222222,0,0,0,115538.xml
11.935555555555556,0,0,0,115608.xml
11.943888888888889,0,0,0,115638.xml
11.953055555555554,0,0,0,115711.xml
11.961388888888887,0,0,0,115741.xml
11.969722222222222,0,0,0,115811.xml
11.97861111111111,0,0,0,115843.xml
11.986944444444443,0,0,0,115913.xml
11.995277777777776,0,0,0,115943.xml
12.004444444444445,0,0,0,120016.xml
12.012777777777778,0,0,0,120046.xml
12.021111111111113,0,0,0,120116.xml
12.029722222222222,0,0,0,120147.xml
12.038055555555555,0,0,0,120217.xml
12.046388888888888,0,0,0,120247.xml
12.055277777777778,0,0,0,120319.xml
12.063611111111111,0,0,0,120349.xml
12.071944444444444,0,0,0,120419.xml
12.081111111111111,0,0,0,120452.xml
12.089444444444444,0,1,0,120522.xml
12.097777777777779,0,0,0,120552.xml
12.106388888888889,0,0,0,120623.xml
12.114722222222222,0,0,0,120653.xml
12.123333333333333,0,0,0,120724.xml
12.132222222222223,0,0,0,120756.xml
12.140555555555554,0,0,0,120826.xml
12.148888888888889,0,0,0,120856.xml
12.157777777777778,0,0,0,120928.xml
12.16638888888889,0,0,0,120959.xml
12.174722222222222,0,0,0,121029.xml
12.18361111111111,0,0,0,121101.xml
12.191944444444445,0,0,0,121131.xml
12.200277777777776,0,0,0,121201.xml
12.209166666666667,0,0,0,121233.xml
12.2175,0,0,0,121303.xml
12.225833333333334,0,0,0,121333.xml
12.235,0,0,0,121406.xml
12.243611111111111,0,0,0,121437.xml
12.251944444444444,0,0,0,121507.xml
12.260555555555555,0,0,0,121538.xml
12.26888888888889,0,0,0,121608.xml
12.277222222222223,0,0,0,121638.xml
12.294166666666667,0,0,0,121739.xml
12.3025,0,0,0,121809.xml
12.311111111111112,0,0,0,121840.xml
12.319444444444445,0,0,0,121910.xml
12.327777777777778,0,0,0,121940.xml
12.336666666666668,0,0,0,122012.xml
12.345,0,0,0,122042.xml
12.353333333333333,0,0,0,122112.xml
12.362222222222222,0,0,0,122144.xml
12.370555555555557,0,0,0,122214.xml
12.37888888888889,0,0,0,122244.xml
12.387777777777778,0,0,0,122316.xml
12.39611111111111,0,0,0,122346.xml
12.404444444444445,0,0,0,122416.xml
12.413333333333334,0,0,0,122448.xml
12.421666666666667,0,0,0,122518.xml
12.42861111111111,0,0,0,122543.xml
12.436944444444444,0,0,0,122613.xml
12.445555555555556,0,0,0,122644.xml
12.454166666666666,0,0,0,122715.xml
12.462499999999999,0,0,0,122745.xml
12.471111111111112,0,0,0,122816.xml
12.48,0,0,0,122848.xml
12.48861111111111,0,0,0,122919.xml
