time,E,C,T,img
11.885,0,0,0,115306.xml
11.893333333333333,0,0,0,115336.xml
11.901666666666667,0,0,0,115406.xml
11.910555555555556,0,0,0,115438.xml
11.918888888888889,0,0,0,115508.xml
11.927222222222222,0,0,0,115538.xml
11.936388888888889,0,0,0,115611.xml
11.959999999999999,0,0,0,115736.xml
11.968333333333334,0,0,0,115806.xml
11.976666666666667,0,1,0,115836.xml
11.985,2,0,1,115906.xml
11.993888888888888,1,0,0,115938.xml
12.002222222222223,1,0,0,120008.xml
12.010555555555555,1,0,0,120038.xml
12.019444444444446,2,0,1,120110.xml
12.028055555555556,2,0,1,120141.xml
12.036388888888888,2,0,1,120211.xml
12.045277777777777,2,0,1,120243.xml
12.053611111111111,0,1,0,120313.xml
12.061944444444444,0,1,0,120343.xml
12.070833333333333,0,1,1,120415.xml
12.079166666666666,0,1,1,120445.xml
12.087777777777779,0,1,1,120516.xml
12.096944444444444,0,1,1,120549.xml
12.105277777777777,0,1,1,120619.xml
12.11361111111111,0,0,0,120649.xml
12.122777777777777,0,0,0,120722.xml
12.131111111111112,1,1,1,120752.xml
12.139444444444443,0,1,0,120822.xml
12.14861111111111,0,0,1,120855.xml
12.156944444444445,0,1,1,120925.xml
12.165277777777778,2,1,1,120955.xml
12.174166666666666,2,1,1,121027.xml
12.1825,0,1,1,121057.xml
12.19111111111111,0,0,0,121128.xml
12.2,0,0,0,121200.xml
12.208333333333332,0,0,0,121230.xml
12.216666666666667,1,0,0,121300.xml
12.225833333333334,0,1,1,121333.xml
12.234166666666665,0,1,1,121403.xml
12.2425,0,0,1,121433.xml
12.251666666666667,0,1,1,121506.xml
12.26,0,1,1,121536.xml
12.268333333333334,0,1,1,121606.xml
12.277222222222223,0,1,1,121638.xml
12.285555555555556,0,0,0,121708.xml
12.293888888888889,0,0,0,121738.xml
12.3025,0,0,0,121809.xml
12.311111111111112,0,0,0,121840.xml
12.319444444444445,0,0,0,121910.xml
12.328333333333333,0,0,0,121942.xml
12.340277777777779,0,0,0,122025.xml
12.348611111111111,0,0,0,122055.xml
12.357777777777777,0,0,0,122128.xml
12.366111111111111,0,0,0,122158.xml
12.374444444444444,0,0,0,122228.xml
12.38361111111111,0,0,0,122301.xml
12.392222222222221,0,0,0,122332.xml
12.400555555555556,0,0,0,122402.xml
12.409444444444444,0,0,0,122434.xml
12.417777777777777,0,0,0,122504.xml
12.42611111111111,0,0,0,122534.xml
12.434722222222222,0,0,0,122605.xml
12.443055555555556,0,0,0,122635.xml
12.451388888888888,0,0,1,122705.xml
12.460555555555555,0,0,0,122738.xml
12.46888888888889,0,0,0,122808.xml
12.477222222222222,0,0,0,122838.xml
12.48611111111111,0,0,0,122910.xml
12.494444444444444,0,0,0,122940.xml
12.502777777777778,0,0,0,123010.xml
12.511944444444444,0,0,0,123043.xml
12.520277777777778,0,0,0,123113.xml
12.528611111111111,0,0,0,123143.xml
12.536388888888888,0,0,0,123211.xml
12.544722222222221,0,0,0,123241.xml
12.553055555555556,0,0,0,123311.xml
12.561944444444444,0,0,0,123343.xml
12.570555555555556,0,0,0,123414.xml
12.578888888888889,0,0,0,123444.xml
12.587777777777779,0,0,0,123516.xml
12.596111111111112,0,0,0,123546.xml
12.604444444444445,0,0,0,123616.xml
12.61361111111111,0,1,0,123649.xml
12.621944444444445,0,0,0,123719.xml
12.630277777777778,0,1,0,123749.xml
12.639722222222222,0,0,0,123823.xml
12.648055555555555,0,0,0,123853.xml
12.65638888888889,0,0,0,123923.xml
12.665555555555557,0,0,0,123956.xml
12.673888888888888,0,0,0,124026.xml
12.682222222222222,0,0,0,124056.xml
12.69138888888889,0,0,0,124129.xml
12.699722222222222,0,0,0,124159.xml
12.708055555555555,0,0,0,124229.xml
12.716666666666667,0,1,0,124300.xml
12.725,0,0,0,124330.xml
12.733333333333333,0,0,0,124400.xml
12.742222222222221,0,1,0,124432.xml
12.750555555555556,0,0,0,124502.xml
12.758888888888889,0,0,0,124532.xml
12.7675,0,0,0,124603.xml
12.775833333333335,0,1,0,124633.xml
12.784166666666666,0,1,0,124703.xml
12.793055555555556,0,0,0,124735.xml
12.801388888888889,0,1,0,124805.xml
12.809722222222224,0,0,0,124835.xml
12.818333333333333,0,0,0,124906.xml
12.826666666666666,0,1,0,124936.xml
12.835,0,1,0,125006.xml
12.844166666666668,0,1,0,125039.xml
12.8525,0,1,0,125109.xml
12.860833333333334,0,1,0,125139.xml
12.869444444444445,0,1,0,125210.xml
12.878055555555555,0,0,0,125241.xml
12.886388888888888,0,1,0,125311.xml
12.895277777777777,0,1,0,125343.xml
12.903611111111111,0,1,0,125413.xml
12.911944444444444,0,0,0,125443.xml
12.920833333333333,0,0,0,125515.xml
12.929166666666665,0,0,0,125545.xml
12.9375,0,1,0,125615.xml
12.946388888888889,0,0,0,125647.xml
12.954722222222221,0,0,0,125717.xml
12.963055555555554,0,1,0,125747.xml
12.971944444444444,0,1,0,125819.xml
12.980277777777777,0,0,0,125849.xml
12.98861111111111,0,1,0,125919.xml
12.997499999999999,0,1,0,125951.xml
13.005833333333333,0,1,0,130021.xml
13.014166666666666,0,1,0,130051.xml
13.023055555555556,0,1,0,130123.xml
13.03138888888889,0,1,0,130153.xml
13.039722222222222,0,1,0,130223.xml
13.04861111111111,0,1,0,130255.xml
13.056944444444445,0,1,0,130325.xml
13.065277777777778,0,1,0,130355.xml
13.074444444444444,0,1,0,130428.xml
13.082777777777778,0,1,0,130458.xml
13.091111111111111,0,1,0,130528.xml
13.1,0,1,0,130600.xml
13.108333333333333,0,1,0,130630.xml
13.116666666666667,0,1,0,130700.xml
13.125555555555556,0,1,0,130732.xml
13.134166666666665,0,1,0,130803.xml
13.142222222222221,0,1,0,130832.xml
13.150833333333333,0,1,0,130903.xml
13.159166666666668,0,1,0,130933.xml
13.168333333333333,0,1,0,131006.xml
13.176666666666666,0,1,0,131036.xml
13.185,0,1,0,131106.xml
13.193611111111112,0,1,0,131137.xml
13.201944444444443,0,1,0,131207.xml
13.210277777777778,0,1,0,131237.xml
13.219444444444445,0,1,0,131310.xml
13.227777777777778,0,0,0,131340.xml
13.23611111111111,0,1,0,131410.xml
13.245555555555555,0,1,0,131444.xml
13.25388888888889,0,0,0,131514.xml
13.262222222222222,0,1,0,131544.xml
13.270833333333334,0,1,0,131615.xml
13.279166666666667,0,1,0,131645.xml
13.2875,0,1,0,131715.xml
13.296666666666667,0,1,0,131748.xml
13.305000000000001,0,1,0,131818.xml
13.313333333333334,0,0,0,131848.xml
13.322222222222223,0,1,0,131920.xml
13.330555555555556,0,1,0,131950.xml
13.33888888888889,0,1,0,132020.xml
13.347777777777779,0,1,0,132052.xml
13.35611111111111,0,1,0,132122.xml
13.364444444444445,0,1,0,132152.xml
13.373055555555556,0,1,0,132223.xml
13.381388888888889,0,1,0,132253.xml
13.389722222222222,0,0,0,132323.xml
13.398888888888889,0,1,0,132356.xml
13.407222222222222,0,1,0,132426.xml
13.415555555555557,0,0,0,132456.xml
13.424166666666666,0,0,0,132527.xml
13.4325,0,0,0,132557.xml
13.440833333333334,0,0,0,132627.xml
13.449722222222222,0,1,0,132659.xml
13.458055555555555,0,1,0,132729.xml
13.466388888888888,0,1,0,132759.xml
13.475555555555555,0,1,0,132832.xml
13.483888888888888,0,1,0,132902.xml
13.492222222222221,0,1,0,132932.xml
14.331388888888888,0,0,0,141953.xml
14.339722222222223,0,0,0,142023.xml
14.348055555555556,0,0,0,142053.xml
14.356666666666666,0,0,0,142124.xml
14.365,0,0,0,142154.xml
14.373333333333333,0,0,0,142224.xml
14.381944444444445,0,0,0,142255.xml
14.390277777777778,0,0,0,142325.xml
14.398888888888889,0,0,0,142356.xml
14.4075,0,0,0,142427.xml
14.415833333333333,0,0,0,142457.xml
14.424166666666666,0,0,0,142527.xml
14.433055555555555,0,0,0,142559.xml
14.44138888888889,0,0,0,142629.xml
14.448055555555555,0,0,0,142653.xml
14.456388888888888,0,0,0,142723.xml
14.464722222222221,0,0,0,142753.xml
14.473611111111111,0,0,0,142825.xml
14.481944444444444,0,0,0,142855.xml
14.506944444444445,0,0,0,143025.xml
14.515277777777778,0,0,0,143055.xml
14.523888888888889,0,0,0,143126.xml
14.532222222222224,0,0,0,143156.xml
14.540555555555555,0,0,0,143226.xml
14.549166666666666,0,0,0,143257.xml
14.557500000000001,0,0,0,143327.xml
14.565833333333334,0,0,0,143357.xml
14.574722222222222,0,0,0,143429.xml
14.583055555555555,0,0,0,143459.xml
14.59138888888889,0,0,0,143529.xml
14.600277777777777,0,0,0,143601.xml
14.608611111111111,0,0,0,143631.xml
14.616944444444444,0,0,0,143701.xml
14.625833333333334,0,0,0,143733.xml
14.634166666666665,0,0,0,143803.xml
14.6425,0,0,0,143833.xml
14.659444444444444,0,0,0,143934.xml
14.667777777777777,0,0,0,144004.xml
14.676388888888889,0,0,0,144035.xml
14.684722222222222,0,0,0,144105.xml
14.693055555555556,0,0,0,144135.xml
14.701944444444443,0,0,0,144207.xml
14.710277777777778,0,0,0,144237.xml
14.71888888888889,0,0,0,144308.xml
14.727500000000001,0,0,0,144339.xml
14.735833333333332,0,0,0,144409.xml
14.744166666666667,0,0,0,144439.xml
14.753055555555555,0,0,0,144511.xml
14.769722222222223,0,0,0,144611.xml
14.778333333333334,0,0,0,144642.xml
14.786666666666667,0,0,0,144712.xml
14.795,0,0,0,144742.xml
14.862499999999999,0,0,0,145145.xml
14.870833333333334,0,0,0,145215.xml
14.879722222222222,0,0,0,145247.xml
14.888055555555555,0,0,0,145317.xml
14.896388888888888,0,0,0,145347.xml
14.905555555555557,0,0,0,145420.xml
14.91388888888889,0,0,0,145450.xml
14.946944444444444,0,0,0,145649.xml
14.955833333333333,0,0,0,145721.xml
14.964166666666666,0,0,0,145751.xml
14.9725,0,0,0,145821.xml
14.981111111111112,0,0,0,145852.xml
14.989444444444443,0,0,0,145922.xml
14.997777777777777,0,0,0,145952.xml
15.006388888888889,0,0,0,150023.xml
15.014722222222222,0,0,0,150053.xml
15.023055555555556,0,0,0,150123.xml
15.031944444444445,0,0,0,150155.xml
15.040277777777778,0,0,0,150225.xml
15.04861111111111,0,0,0,150255.xml
15.057500000000001,0,0,0,150327.xml
15.065833333333334,0,0,0,150357.xml
15.072777777777777,0,0,0,150422.xml
15.081111111111111,0,0,0,150452.xml
15.089444444444444,0,0,0,150522.xml
15.098333333333334,0,0,0,150554.xml
15.106666666666666,0,0,0,150624.xml
15.115,0,0,0,150654.xml
15.123888888888889,0,0,0,150726.xml
15.132222222222223,0,0,0,150756.xml
15.140555555555554,0,0,0,150826.xml
15.149166666666666,0,0,0,150857.xml
15.1575,0,0,0,150927.xml
15.165833333333333,0,0,0,150957.xml
15.174444444444443,0,0,0,151028.xml
15.182777777777778,0,0,0,151058.xml
15.19111111111111,0,0,0,151128.xml
15.199722222222222,0,0,0,151159.xml
15.208055555555555,0,0,0,151229.xml
15.216388888888888,0,0,0,151259.xml
15.225277777777778,0,0,0,151331.xml
15.23361111111111,0,0,0,151401.xml
15.241944444444444,0,0,0,151431.xml
15.250833333333333,0,0,0,151503.xml
15.259166666666667,0,0,0,151533.xml
15.2675,0,0,0,151603.xml
15.276111111111112,0,0,0,151634.xml
15.284444444444444,0,0,0,151704.xml
15.292777777777777,0,0,0,151734.xml
15.301666666666668,0,0,0,151806.xml
15.31,0,0,0,151836.xml
15.318333333333333,0,0,0,151906.xml
15.326944444444445,0,0,0,151937.xml
15.335277777777778,0,0,0,152007.xml
15.34388888888889,0,0,0,152038.xml
15.3525,0,0,0,152109.xml
15.360833333333334,0,0,0,152139.xml
15.369166666666667,0,0,0,152209.xml
15.377777777777778,0,0,0,152240.xml
15.386111111111111,0,0,0,152310.xml
15.394444444444444,0,0,0,152340.xml
15.403333333333334,0,0,0,152412.xml
15.411666666666667,0,0,0,152442.xml
15.42,0,0,0,152512.xml
15.42861111111111,0,0,0,152543.xml
15.436944444444444,0,0,0,152613.xml
15.445277777777777,0,0,0,152643.xml
15.454166666666666,0,0,0,152715.xml
15.479166666666666,0,0,0,152845.xml
15.487499999999999,0,0,0,152915.xml
15.495833333333332,0,0,0,152945.xml
15.504722222222222,0,1,0,153017.xml
15.513333333333334,0,1,0,153048.xml
15.521666666666668,0,1,0,153118.xml
15.530277777777778,0,1,0,153149.xml
15.538611111111111,0,1,0,153219.xml
15.546944444444444,0,1,0,153249.xml
15.555833333333334,0,1,0,153321.xml
15.564166666666667,0,1,0,153351.xml
15.5725,0,1,0,153421.xml
15.581388888888888,0,1,0,153453.xml
15.589722222222223,0,0,0,153523.xml
15.598055555555556,0,1,0,153553.xml
15.606666666666666,0,1,0,153624.xml
15.615,0,1,0,153654.xml
15.623333333333333,0,1,0,153724.xml
15.632222222222223,0,1,0,153756.xml
15.640555555555554,0,1,0,153826.xml
15.648888888888889,1,1,0,153856.xml
15.6575,1,1,0,153927.xml
15.665833333333333,0,0,0,153957.xml
15.674444444444443,1,1,0,154028.xml
15.682777777777778,1,1,0,154058.xml
15.69138888888889,1,1,0,154129.xml
15.7,1,0,0,154200.xml
15.708333333333332,0,1,0,154230.xml
15.716666666666667,0,0,0,154300.xml
15.725833333333334,0,0,0,154333.xml
15.734166666666665,1,1,0,154403.xml
15.7425,0,1,0,154433.xml
15.751388888888888,0,0,0,154505.xml
15.759722222222223,0,1,0,154535.xml
15.768055555555556,0,1,0,154605.xml
15.777222222222223,0,0,0,154638.xml
15.785555555555556,0,0,0,154708.xml
15.793888888888889,0,1,0,154738.xml
15.796944444444444,0,1,0,154749.xml
15.805555555555557,0,1,0,154820.xml
15.81388888888889,0,0,0,154850.xml
15.8225,0,1,0,154921.xml
15.830833333333333,0,1,0,154951.xml
15.839166666666667,0,1,0,155021.xml
15.848333333333334,0,0,0,155054.xml
15.856666666666666,1,1,0,155124.xml
15.865,1,1,0,155154.xml
15.874166666666667,1,0,0,155227.xml
15.8825,1,1,0,155257.xml
15.890833333333333,0,1,0,155327.xml
15.899444444444445,0,1,0,155358.xml
15.907777777777778,0,1,0,155428.xml
15.916111111111112,0,1,0,155458.xml
15.924999999999999,0,1,0,155530.xml
15.93361111111111,0,1,0,155601.xml
15.941944444444445,0,1,0,155631.xml
15.950555555555555,0,1,0,155702.xml
15.958888888888888,0,1,0,155732.xml
15.967222222222222,0,1,0,155802.xml
15.97638888888889,0,1,0,155835.xml
15.98472222222222,0,1,0,155905.xml
15.993055555555555,0,0,0,155935.xml
16.001944444444444,0,1,0,160007.xml
16.010277777777777,0,1,0,160037.xml
16.01861111111111,0,0,0,160107.xml
16.0275,0,0,0,160139.xml
16.035833333333336,0,0,0,160209.xml
16.04416666666667,0,1,0,160239.xml
16.053055555555556,0,1,0,160311.xml
16.06138888888889,2,1,0,160341.xml
16.06972222222222,2,1,0,160411.xml
16.078888888888887,0,1,0,160444.xml
16.08722222222222,2,1,0,160514.xml
16.095555555555553,2,1,0,160544.xml
16.104444444444447,2,1,0,160616.xml
16.11277777777778,0,0,0,160646.xml
16.121111111111112,2,1,0,160716.xml
16.13,2,1,0,160748.xml
16.13861111111111,2,1,0,160819.xml
16.146944444444443,0,1,0,160849.xml
16.155277777777776,0,1,0,160919.xml
16.16361111111111,0,1,0,160949.xml
16.172222222222224,2,1,0,161020.xml
16.18138888888889,0,1,0,161053.xml
16.189722222222223,2,1,0,161123.xml
16.198055555555555,0,1,0,161153.xml
16.20722222222222,0,1,0,161226.xml
16.215555555555554,0,1,0,161256.xml
16.223888888888887,0,1,0,161326.xml
16.232499999999998,0,1,0,161357.xml
16.241111111111113,2,1,0,161428.xml
16.249444444444446,0,1,0,161458.xml
16.258333333333333,2,1,0,161530.xml
16.266666666666666,0,1,0,161600.xml
16.273888888888887,2,1,0,161626.xml
16.28222222222222,0,1,0,161656.xml
16.290833333333335,0,1,0,161727.xml
16.299722222222226,0,1,0,161759.xml
16.308055555555555,0,1,0,161829.xml
16.31638888888889,0,1,0,161859.xml
16.325833333333332,0,1,0,161933.xml
16.334166666666665,0,1,0,162003.xml
16.342499999999998,0,0,0,162033.xml
16.35138888888889,0,1,0,162105.xml
16.359722222222224,0,1,0,162135.xml
16.368055555555557,0,1,0,162205.xml
16.376944444444444,0,1,0,162237.xml
16.385277777777777,0,1,0,162307.xml
16.39361111111111,0,1,0,162337.xml
16.4025,0,1,0,162409.xml
16.410833333333333,0,1,0,162439.xml
16.41916666666667,0,1,0,162509.xml
16.428333333333335,0,1,0,162542.xml
16.436666666666667,0,1,0,162612.xml
16.445,0,1,0,162642.xml
16.453888888888887,0,1,0,162714.xml
16.46222222222222,0,1,0,162744.xml
16.470555555555553,0,1,0,162814.xml
16.479166666666664,0,1,0,162845.xml
16.4875,0,1,0,162915.xml
16.496111111111112,0,1,0,162946.xml
16.505,0,1,0,163018.xml
16.513333333333332,0,1,0,163048.xml
16.521666666666665,0,1,0,163118.xml
16.530555555555555,0,1,0,163150.xml
16.53888888888889,0,1,0,163220.xml
16.547222222222224,0,1,0,163250.xml
16.55638888888889,0,1,0,163323.xml
16.564722222222223,0,1,0,163353.xml
16.573055555555555,0,1,0,163423.xml
16.581944444444446,0,1,0,163455.xml
16.590277777777775,0,1,0,163525.xml
16.59861111111111,0,1,0,163555.xml
16.6075,0,1,0,163627.xml
16.616111111111113,0,1,0,163658.xml
16.624444444444446,0,1,0,163728.xml
16.633333333333333,0,1,0,163800.xml
16.641666666666666,0,1,0,163830.xml
16.65,0,1,0,163900.xml
16.659166666666664,0,1,0,163933.xml
16.6675,0,1,0,164003.xml
16.675833333333333,0,1,0,164033.xml
16.684722222222224,0,1,0,164105.xml
16.693055555555556,0,1,0,164135.xml
16.70138888888889,0,1,0,164205.xml
16.710555555555555,0,1,0,164238.xml
16.718888888888888,0,1,0,164308.xml
16.72722222222222,0,1,0,164338.xml
16.73611111111111,0,1,0,164410.xml
16.744444444444447,0,0,0,164440.xml
16.752777777777776,0,1,0,164510.xml
16.761666666666667,0,1,0,164542.xml
16.77,0,1,0,164612.xml
16.778333333333332,0,1,0,164642.xml
16.7875,0,1,0,164715.xml
16.795833333333334,0,1,0,164745.xml
16.804166666666667,0,1,0,164815.xml
16.82111111111111,0,1,0,164916.xml
16.829444444444444,0,1,0,164946.xml
16.838055555555556,0,1,0,165017.xml
16.846666666666664,0,1,0,165048.xml
16.855,0,1,0,165118.xml
16.86416666666667,0,1,0,165151.xml
16.8725,0,1,0,165221.xml
16.88,0,1,0,165248.xml
16.888333333333332,0,1,0,165318.xml
16.896944444444443,0,1,0,165349.xml
16.90583333333333,0,1,0,165421.xml
16.914166666666667,0,1,0,165451.xml
16.9225,0,1,0,165521.xml
16.93166666666667,0,1,0,165554.xml
16.94,0,1,0,165624.xml
16.948333333333334,0,1,0,165654.xml
16.9575,0,1,0,165727.xml
16.965833333333332,0,1,0,165757.xml
16.974166666666665,0,1,0,165827.xml
16.983333333333334,0,1,0,165900.xml
16.991666666666667,0,1,0,165930.xml
17.0,0,1,0,170000.xml
17.009166666666665,0,1,0,170033.xml
17.0175,0,1,0,170103.xml
17.02583333333333,0,1,0,170133.xml
17.03527777777778,0,1,0,170207.xml
17.04361111111111,0,1,0,170237.xml
17.051944444444445,0,1,0,170307.xml
17.060833333333335,0,1,0,170339.xml
17.069166666666668,0,1,0,170409.xml
17.0775,0,1,0,170439.xml
17.086388888888887,0,1,0,170511.xml
17.095,0,1,0,170542.xml
17.103333333333335,0,1,0,170612.xml
17.112222222222222,0,1,0,170644.xml
17.120555555555555,0,1,0,170714.xml
17.128888888888888,0,1,0,170744.xml
17.1375,0,1,0,170815.xml
17.145833333333332,0,1,0,170845.xml
17.154444444444444,0,1,0,170916.xml
17.16333333333333,0,1,0,170948.xml
